time_utc,time_tpe,evidence_status,source,event_type,subject,action,operator,path,commit_sha,platform_id,coordinate,details
2026-07-19T20:01:05Z,2026-07-20T04:01:05+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"M "".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",Kevin / committer Kevin,""".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",53674ca41509f920a3aad6b5944e43277fa79102,,"https://github.com/lkminiPhantomWorld/welcome/blob/53674ca41509f920a3aad6b5944e43277fa79102/"".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",fix(ci): 將 checkout 修正為現行 v6，重新觸發稽核回執
2026-07-19T20:52:25Z,2026-07-20T04:52:25+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"M "".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",Kevin / committer Kevin,""".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",4d637058394779e9dce6ac24917dfef44678d744,,"https://github.com/lkminiPhantomWorld/welcome/blob/4d637058394779e9dce6ac24917dfef44678d744/"".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",fix(ci): 加入 PR 觸發與稽核目錄通配，建立可回讀執行鏈
2026-07-19T20:52:40Z,2026-07-20T04:52:40+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",Kevin / committer Kevin,"""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",57d4ca7e4a8e8f7b03eb526be4ddea9713ff6681,,"https://github.com/lkminiPhantomWorld/welcome/blob/57d4ca7e4a8e8f7b03eb526be4ddea9713ff6681/""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",test(ci): 新增唯讀稽核執行探針
2026-07-19T21:54:56Z,2026-07-20T05:54:56+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"M "".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",Kevin / committer Kevin,""".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",4ccc6c395fc554a6686bf77d7425da6872722d04,,"https://github.com/lkminiPhantomWorld/welcome/blob/4ccc6c395fc554a6686bf77d7425da6872722d04/"".github/workflows/\360\237\247\276\347\250\275\346\240\270\346\232\264\345\212\233\351\251\227\350\255\211\357\275\234AuditVerify.yml""",fix(ci): 加入獨立排程觸發，避開 API 事件未形成 Run
2026-07-19T22:52:41Z,2026-07-20T06:52:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/workflows/audit-runtime-probe.yml,Kevin / committer Kevin,.github/workflows/audit-runtime-probe.yml,712634e5f594eedcd1d2aec0299def249f039733,,https://github.com/lkminiPhantomWorld/welcome/blob/712634e5f594eedcd1d2aec0299def249f039733/.github/workflows/audit-runtime-probe.yml,test(ci): 新增 ASCII 最小執行探針以驗證 Actions 註冊與觸發
2026-07-19T22:53:01Z,2026-07-20T06:53:01+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"M ""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",Kevin / committer Kevin,"""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",bb3ae15b947ad27c08b26cb1429bb6f35e408d7c,,"https://github.com/lkminiPhantomWorld/welcome/blob/bb3ae15b947ad27c08b26cb1429bb6f35e408d7c/""portal/phantom-bridge/audit/\360\237\247\252\345\267\245\344\275\234\346\265\201\347\250\213\345\237\267\350\241\214\346\216\242\351\207\235\357\275\234WorkflowExecutionProbe.json""",test(ci): 同步 PR 探針以觸發 ASCII 最小 Actions 診斷
2026-07-19T22:54:45Z,2026-07-20T06:54:45+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""portal/phantom-bridge/audit/\360\237\247\276GitHub\347\250\275\346\240\270\345\237\267\350\241\214\345\233\236\345\237\267\347\264\242\345\274\225\357\275\234GitHubAuditExecutionReceiptIndex.json""",Kevin / committer Kevin,"""portal/phantom-bridge/audit/\360\237\247\276GitHub\347\250\275\346\240\270\345\237\267\350\241\214\345\233\236\345\237\267\347\264\242\345\274\225\357\275\234GitHubAuditExecutionReceiptIndex.json""",7500d6912bb327991161b92ae60487761674211a,,"https://github.com/lkminiPhantomWorld/welcome/blob/7500d6912bb327991161b92ae60487761674211a/""portal/phantom-bridge/audit/\360\237\247\276GitHub\347\250\275\346\240\270\345\237\267\350\241\214\345\233\236\345\237\267\347\264\242\345\274\225\357\275\234GitHubAuditExecutionReceiptIndex.json""",audit: 固化 GitHub Actions 成功回執、Artifact 雜湊與 Drive 407 證據
2026-07-22T04:23:27Z,2026-07-22T12:23:27+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M SHA256SUMS,Kevin / committer Kevin,SHA256SUMS,1d0c67bc6aad280d9f74d652327baedcce03cf8f,,https://github.com/lkminiPhantomWorld/welcome/blob/1d0c67bc6aad280d9f74d652327baedcce03cf8f/SHA256SUMS,Fix seed_v0 README checksum
2026-07-22T04:23:29Z,2026-07-22T12:23:29+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,1d0c67bc6aad280d9f74d652327baedcce03cf8f,29890931528,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29890931528,run_number=21; branch=seed_v0; status=completed
2026-07-22T04:26:25Z,2026-07-22T12:26:25+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M PUBLIC_PRIVATE_BOUNDARY.md,Kevin / committer Kevin,PUBLIC_PRIVATE_BOUNDARY.md,7883e072db654db6529b84016aac333199680ba5,,https://github.com/lkminiPhantomWorld/welcome/blob/7883e072db654db6529b84016aac333199680ba5/PUBLIC_PRIVATE_BOUNDARY.md,Fix Gatekeeper private marker scan
2026-07-22T04:26:25Z,2026-07-22T12:26:25+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M SECURITY.md,Kevin / committer Kevin,SECURITY.md,7883e072db654db6529b84016aac333199680ba5,,https://github.com/lkminiPhantomWorld/welcome/blob/7883e072db654db6529b84016aac333199680ba5/SECURITY.md,Fix Gatekeeper private marker scan
2026-07-22T04:26:25Z,2026-07-22T12:26:25+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M SHA256SUMS,Kevin / committer Kevin,SHA256SUMS,7883e072db654db6529b84016aac333199680ba5,,https://github.com/lkminiPhantomWorld/welcome/blob/7883e072db654db6529b84016aac333199680ba5/SHA256SUMS,Fix Gatekeeper private marker scan
2026-07-22T04:26:32Z,2026-07-22T12:26:32+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,7883e072db654db6529b84016aac333199680ba5,29891069179,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29891069179,run_number=22; branch=seed_v0; status=completed
2026-07-22T04:29:30Z,2026-07-22T12:29:30+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M GOVERNANCE.md,Kevin / committer Kevin,GOVERNANCE.md,f4e32ce7ccec469aa8861f87998002698096c826,,https://github.com/lkminiPhantomWorld/welcome/blob/f4e32ce7ccec469aa8861f87998002698096c826/GOVERNANCE.md,Clarify LKMini governance boundary
2026-07-22T04:29:33Z,2026-07-22T12:29:33+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,f4e32ce7ccec469aa8861f87998002698096c826,29891198462,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29891198462,run_number=23; branch=seed_v0; status=completed
2026-07-22T07:31:00Z,2026-07-22T15:31:00+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> failure,github-advanced-security[bot],dynamic/github-code-scanning/codeql,9c94e7c687b70a9287a3789c9713b64727f4b267,29900485392,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900485392,run_number=18; branch=main; status=completed
2026-07-22T07:31:00Z,2026-07-22T15:31:00+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,9c94e7c687b70a9287a3789c9713b64727f4b267,29900485348,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900485348,run_number=8; branch=main; status=completed
2026-07-22T07:31:01Z,2026-07-22T15:31:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,9c94e7c687b70a9287a3789c9713b64727f4b267,29900486098,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900486098,run_number=24; branch=main; status=completed
2026-07-22T07:31:01Z,2026-07-22T15:31:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/pages.yml,9c94e7c687b70a9287a3789c9713b64727f4b267,29900485943,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900485943,run_number=9; branch=main; status=completed
2026-07-22T07:31:01Z,2026-07-22T15:31:01+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,9c94e7c687b70a9287a3789c9713b64727f4b267,29900485937,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900485937,run_number=15; branch=main; status=completed
2026-07-22T07:36:51Z,2026-07-22T15:36:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/pages.yml,5f92f12a175669ad00c0ac27f309c821e83fdbec,29900847335,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900847335,run_number=10; branch=main; status=completed
2026-07-22T07:36:51Z,2026-07-22T15:36:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,5f92f12a175669ad00c0ac27f309c821e83fdbec,29900847333,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900847333,run_number=16; branch=main; status=completed
2026-07-22T07:36:51Z,2026-07-22T15:36:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,5f92f12a175669ad00c0ac27f309c821e83fdbec,29900847330,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900847330,run_number=25; branch=main; status=completed
2026-07-22T07:36:51Z,2026-07-22T15:36:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,5f92f12a175669ad00c0ac27f309c821e83fdbec,29900847077,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900847077,run_number=9; branch=main; status=completed
2026-07-22T07:36:51Z,2026-07-22T15:36:51+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> failure,ky46738-ops,dynamic/github-code-scanning/codeql,5f92f12a175669ad00c0ac27f309c821e83fdbec,29900846989,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29900846989,run_number=19; branch=main; status=completed
2026-07-22T07:46:54Z,2026-07-22T15:46:54+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Gatekeeper,push -> failure,ky46738-ops,.github/workflows/gatekeeper.yml,720ed0e079b19704fde675db8af16e5f95883ff7,29901465180,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29901465180,run_number=26; branch=main; status=completed
2026-07-22T07:46:54Z,2026-07-22T15:46:54+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Deploy to GitHub Pages,push -> failure,ky46738-ops,.github/workflows/pages.yml,720ed0e079b19704fde675db8af16e5f95883ff7,29901465178,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29901465178,run_number=11; branch=main; status=completed
2026-07-22T07:46:54Z,2026-07-22T15:46:54+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Python Package using Conda,push -> failure,ky46738-ops,.github/workflows/python-package-conda.yml,720ed0e079b19704fde675db8af16e5f95883ff7,29901465152,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29901465152,run_number=17; branch=main; status=completed
2026-07-22T07:46:54Z,2026-07-22T15:46:54+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,pages build and deployment,dynamic -> success,ky46738-ops,dynamic/pages/pages-build-deployment,720ed0e079b19704fde675db8af16e5f95883ff7,29901464810,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29901464810,run_number=10; branch=main; status=completed
2026-07-22T07:46:54Z,2026-07-22T15:46:54+08:00,VERIFIED_TRUE,GitHub REST Actions,GITHUB_ACTION_RUN,Push on main,dynamic -> failure,ky46738-ops,dynamic/github-code-scanning/codeql,720ed0e079b19704fde675db8af16e5f95883ff7,29901464802,https://github.com/lkminiPhantomWorld/welcome/actions/runs/29901464802,run_number=20; branch=main; status=completed
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A RoleCardsSyncFolder/HomeLink/HomeLinkState.md,Kevin / committer Kevin,RoleCardsSyncFolder/HomeLink/HomeLinkState.md,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/RoleCardsSyncFolder/HomeLink/HomeLinkState.md,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""TinyStateCore/\342\232\231\357\270\217core.min\357\275\234\346\240\270\345\277\203\346\234\200\345\260\217\345\214\226.js""",Kevin / committer Kevin,"""TinyStateCore/\342\232\231\357\270\217core.min\357\275\234\346\240\270\345\277\203\346\234\200\345\260\217\345\214\226.js""",175fce87a8b77ffd8cb6d96df150fb294134b694,,"https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/""TinyStateCore/\342\232\231\357\270\217core.min\357\275\234\346\240\270\345\277\203\346\234\200\345\260\217\345\214\226.js""",security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""TinyStateCore/\342\232\231\357\270\217core\357\275\234\346\240\270\345\277\203.js""",Kevin / committer Kevin,"""TinyStateCore/\342\232\231\357\270\217core\357\275\234\346\240\270\345\277\203.js""",175fce87a8b77ffd8cb6d96df150fb294134b694,,"https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/""TinyStateCore/\342\232\231\357\270\217core\357\275\234\346\240\270\345\277\203.js""",security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""TinyStateCore/\360\237\223\226README\357\275\234\350\252\252\346\230\216\346\233\270.md""",Kevin / committer Kevin,"""TinyStateCore/\360\237\223\226README\357\275\234\350\252\252\346\230\216\346\233\270.md""",175fce87a8b77ffd8cb6d96df150fb294134b694,,"https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/""TinyStateCore/\360\237\223\226README\357\275\234\350\252\252\346\230\216\346\233\270.md""",security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""TinyStateCore/\360\237\223\246package\357\275\234\345\245\227\344\273\266.json""",Kevin / committer Kevin,"""TinyStateCore/\360\237\223\246package\357\275\234\345\245\227\344\273\266.json""",175fce87a8b77ffd8cb6d96df150fb294134b694,,"https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/""TinyStateCore/\360\237\223\246package\357\275\234\345\245\227\344\273\266.json""",security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,"A ""TinyStateCore/\360\237\247\252test\357\275\234\346\270\254\350\251\246.js""",Kevin / committer Kevin,"""TinyStateCore/\360\237\247\252test\357\275\234\346\270\254\350\251\246.js""",175fce87a8b77ffd8cb6d96df150fb294134b694,,"https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/""TinyStateCore/\360\237\247\252test\357\275\234\346\270\254\350\251\246.js""",security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,M index.html,Kevin / committer Kevin,index.html,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/index.html,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A mini/index.html,Kevin / committer Kevin,mini/index.html,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/mini/index.html,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tiny-state-core/README.md,Kevin / committer Kevin,tiny-state-core/README.md,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/tiny-state-core/README.md,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tiny-state-core/core.js,Kevin / committer Kevin,tiny-state-core/core.js,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/tiny-state-core/core.js,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tiny-state-core/core.min.js,Kevin / committer Kevin,tiny-state-core/core.min.js,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/tiny-state-core/core.min.js,security: rebuild public history without private entry data
2026-07-22T07:49:41Z,2026-07-22T15:49:41+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tiny-state-core/package.json,Kevin / committer Kevin,tiny-state-core/package.json,175fce87a8b77ffd8cb6d96df150fb294134b694,,https://github.com/lkminiPhantomWorld/welcome/blob/175fce87a8b77ffd8cb6d96df150fb294134b694/tiny-state-core/package.json,security: rebuild public history without private entry data
